# Simulation 2 (Up to date)
# 374 data points written for 58 variables.
#
# Tempo (s),Altitude (m),Altitude above sea level (m),Velocidade vertical (m/s),Velocidade total (m/s),Aceleração vertical (m/s²),Aceleração total (m/s²),Posição a Este do lançamento (m),Posição Norte do lançamento (m),Distância lateral (m),Direção lateral (°),Velocidade lateral (m/s),Aceleração lateral (m/s²),Latitude (° N),Longitude (° E),Ângulo de ataque (°),Taxa de rotação (°/s),Taxa de arremesso (°/s),Taxa de guinada (°/s),Orientação vertical (zênite) (°),Orientação lateral (azimute) (°),Massa. (g),Massa do propelente (g),Momento de inércia longitudinal (kg·m²),Momento de inércia de rotação (kg·m²),Aceleração gravitacional (m/s²),Localização do CP (cm),Localização do CG (cm),Calibres da margem de estabilidade (​),Impulso (N),Thrust-to-weight ratio (​),Força de arrasto (N),Coeficiente de arrasto (​),Coeficiente de arrasto de atrito (​),Coeficiente de arrasto de pressão (​),Coeficiente de arrasto de base (​),Coeficiente de arrasto axial (​),Coeficiente de força normal (​),Coeficiente de momento de Pitch (​),Guinada coeficiente de momento (​),Coeficiente de força lateral (​),Coeficiente do momento de rotação (​),Coeficiente forçado de rotação (​),Coeficiente de amortecimento de rotação (​),Coeficiente de arremesso de amortecimento (​),Velocidade do vento (m/s),Wind direction (°),Temperatura do ar (°C),Pressão do ar (mbar),Air density (g/cm³),Velocidade do som (m/s),Número de Mach (​),Número de Reynolds (​),Comprimento de referência (cm),Área de referência (cm²),Passo de tempo de simulação (s),Tempo de computação (s),Aceleração de Coriolis (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
15.201,94.804,94.804,-4.175,4.796,8.22e-4,0.336,-6.705,1.724e-4,6.705,270.001,2.361,0.336,45,-8.539e-5,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.218,90,14.384,1002.131,0.001,340.015,0.012,1.193e5,2.5,4.909,0.213,0.42,0
15.414,93.914,93.914,-4.175,4.761,0.043,0.98,-7.201,1.724e-4,7.201,270.001,2.289,0.979,45,-9.17e-5,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.604,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.874,90,14.39,1002.235,0.001,340.019,0.012,1.198e5,2.5,4.909,0.213,0.42,0
15.627,93.026,93.026,-4.166,4.657,-0.045,0.224,-7.666,1.724e-4,7.666,270.001,2.081,0.22,45,-9.763e-5,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.596,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.987,90,14.395,1002.34,0.001,340.022,0.012,1.19e5,2.5,4.909,0.213,0.421,0
15.841,92.136,92.136,-4.175,4.644,-0.002,0.036,-8.105,1.724e-4,8.105,270.001,2.034,0.036,45,-1.032e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.049,90,14.401,1002.444,0.001,340.026,0.012,1.192e5,2.5,4.909,0.213,0.421,0
16.054,91.247,91.247,-4.176,4.648,0.003,0.209,-8.539,1.724e-4,8.539,270.001,2.041,0.209,45,-1.087e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13,90,14.407,1002.548,0.001,340.029,0.012,1.193e5,2.5,4.909,0.213,0.421,0
16.267,90.358,90.358,-4.175,4.667,-0.001,0.026,-8.978,1.724e-4,8.978,270.001,2.086,0.026,45,-1.143e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.075,90,14.413,1002.653,0.001,340.033,0.012,1.192e5,2.5,4.909,0.213,0.421,0
16.48,89.469,89.469,-4.175,4.665,0.004,0.244,-9.422,1.724e-4,9.422,270.001,2.08,0.244,45,-1.2e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.184,90,14.418,1002.757,0.001,340.036,0.012,1.193e5,2.5,4.909,0.213,0.421,0
16.692,88.58,88.58,-4.175,4.688,0.006,0.406,-9.87,1.724e-4,9.87,270.001,2.132,0.405,45,-1.257e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.6,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.305,90,14.424,1002.861,0.001,340.04,0.012,1.194e5,2.5,4.909,0.213,0.421,0
16.905,87.692,87.692,-4.173,4.726,-0.008,0.011,-10.334,1.724e-4,10.334,270.001,2.219,0.007,45,-1.316e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.598,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.216,90,14.43,1002.965,0.001,340.043,0.012,1.192e5,2.5,4.909,0.213,0.422,0
17.118,86.803,86.803,-4.175,4.727,9.402e-4,0.049,-10.806,1.724e-4,10.806,270.001,2.217,0.049,45,-1.376e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.196,90,14.436,1003.07,0.001,340.047,0.012,1.193e5,2.5,4.909,0.213,0.422,0
17.331,85.914,85.914,-4.175,4.722,0.003,0.189,-11.277,1.724e-4,11.277,270.001,2.207,0.189,45,-1.436e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.126,90,14.442,1003.174,0.001,340.05,0.012,1.193e5,2.5,4.909,0.213,0.422,0
17.544,85.026,85.026,-4.174,4.703,-0.001,0.006,-11.742,1.724e-4,11.742,270.001,2.166,0.006,45,-1.495e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.164,90,14.447,1003.278,0.001,340.054,0.012,1.193e5,2.5,4.909,0.213,0.422,0
17.757,84.137,84.137,-4.174,4.702,0.008,0.379,-12.203,1.724e-4,12.203,270.001,2.165,0.379,45,-1.554e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.6,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.004,90,14.453,1003.382,0.001,340.057,0.012,1.194e5,2.5,4.909,0.213,0.422,0
17.97,83.249,83.249,-4.173,4.664,0.02,0.723,-12.655,1.724e-4,12.655,270.001,2.084,0.723,45,-1.612e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.602,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.777,90,14.459,1003.486,0.001,340.061,0.012,1.196e5,2.5,4.909,0.213,0.422,0
18.183,82.361,82.361,-4.168,4.594,-0.019,0.352,-13.083,1.724e-4,13.083,270.001,1.93,0.352,45,-1.666e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.598,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.781,90,14.465,1003.59,0.001,340.064,0.012,1.192e5,2.5,4.909,0.213,0.423,0
18.396,81.472,81.472,-4.172,4.566,0.003,0.418,-13.486,1.724e-4,13.486,270.001,1.855,0.418,45,-1.717e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.678,90,14.47,1003.695,0.001,340.068,0.012,1.194e5,2.5,4.909,0.213,0.423,0
18.609,80.584,80.584,-4.172,4.53,4.073e-4,0.408,-13.872,1.724e-4,13.872,270.001,1.766,0.408,45,-1.767e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.94,90,14.476,1003.799,0.001,340.071,0.012,1.193e5,2.5,4.909,0.213,0.423,0
18.822,79.696,79.696,-4.172,4.565,-6.779e-4,0.37,-14.257,1.724e-4,14.257,270.001,1.853,0.37,45,-1.816e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.011,90,14.482,1003.903,0.001,340.075,0.012,1.193e5,2.5,4.909,0.213,0.423,0
19.034,78.808,78.808,-4.172,4.598,7.508e-4,0.369,-14.66,1.724e-4,14.66,270.001,1.932,0.369,45,-1.867e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.775,90,14.488,1004.007,0.001,340.078,0.012,1.193e5,2.5,4.909,0.213,0.423,0
19.247,77.92,77.92,-4.172,4.565,-0.006,0.073,-15.063,1.724e-4,15.063,270.001,1.854,0.073,45,-1.918e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.598,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.823,90,14.494,1004.111,0.001,340.082,0.012,1.193e5,2.5,4.909,0.213,0.423,0
19.46,77.032,77.032,-4.173,4.56,0.003,0.229,-15.456,1.724e-4,15.456,270.001,1.838,0.229,45,-1.968e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.741,90,14.499,1004.215,0.001,340.085,0.012,1.193e5,2.5,4.909,0.213,0.424,0
19.673,76.144,76.144,-4.172,4.54,4.982e-4,0.215,-15.841,1.724e-4,15.841,270.001,1.789,0.215,45,-2.017e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.881,90,14.505,1004.32,0.001,340.089,0.012,1.193e5,2.5,4.909,0.213,0.424,0
19.886,75.256,75.256,-4.172,4.558,-0.001,0.038,-16.227,1.724e-4,16.227,270.001,1.835,0.038,45,-2.067e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.819,90,14.511,1004.424,0.001,340.092,0.012,1.193e5,2.5,4.909,0.213,0.424,0
20.098,74.369,74.369,-4.172,4.555,0.002,0.184,-16.617,1.724e-4,16.617,270.001,1.827,0.184,45,-2.116e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.749,90,14.517,1004.528,0.001,340.096,0.012,1.193e5,2.5,4.909,0.213,0.424,0
20.311,73.481,73.481,-4.172,4.539,-9.058e-4,0.001,-17.001,1.724e-4,17.001,270.001,1.788,8.254e-4,45,-2.165e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.788,90,14.522,1004.632,0.001,340.099,0.012,1.193e5,2.5,4.909,0.213,0.424,0
20.524,72.594,72.594,-4.172,4.539,0.004,0.262,-17.382,1.724e-4,17.382,270.001,1.788,0.262,45,-2.214e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.899,90,14.528,1004.736,0.001,340.103,0.012,1.194e5,2.5,4.909,0.213,0.424,0
20.737,71.706,71.706,-4.171,4.56,0.001,0.275,-17.768,1.724e-4,17.768,270.001,1.843,0.275,45,-2.263e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.96,90,14.534,1004.84,0.001,340.106,0.012,1.194e5,2.5,4.909,0.213,0.424,0
20.949,70.819,70.819,-4.171,4.584,-0.002,0.17,-18.166,1.724e-4,18.166,270.001,1.902,0.17,45,-2.313e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.974,90,14.54,1004.944,0.001,340.11,0.012,1.193e5,2.5,4.909,0.213,0.425,0
21.162,69.932,69.932,-4.171,4.6,4.128e-5,0.118,-18.575,1.724e-4,18.575,270.001,1.938,0.118,45,-2.365e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.988,90,14.545,1005.048,0.001,340.113,0.012,1.193e5,2.5,4.909,0.5,0.425,0
21.662,67.846,67.846,-4.171,4.625,0.002,0.096,-19.558,1.724e-4,19.558,270.001,1.997,0.096,45,-2.491e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.956,90,14.559,1005.293,0.001,340.122,0.012,1.193e5,2.5,4.909,0.213,0.425,0
21.875,66.959,66.959,-4.171,4.615,8.491e-4,0.099,-19.981,1.724e-4,19.981,270,1.977,0.099,45,-2.545e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.934,90,14.565,1005.397,0.001,340.125,0.012,1.193e5,2.5,4.909,0.213,0.425,0
22.087,66.072,66.072,-4.171,4.606,0.009,0.41,-20.399,1.724e-4,20.399,270,1.955,0.41,45,-2.598e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.6,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13,90,14.571,1005.501,0.001,340.129,0.012,1.194e5,2.5,4.909,0.213,0.425,0
22.3,65.185,65.185,-4.169,4.642,-0.005,0.232,-20.824,1.724e-4,20.824,270,2.043,0.232,45,-2.652e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.944,90,14.576,1005.605,0.001,340.132,0.012,1.193e5,2.5,4.909,0.213,0.425,0
22.513,64.298,64.298,-4.17,4.622,0.009,0.472,-21.253,1.724e-4,21.253,270,1.993,0.472,45,-2.707e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.6,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.194,90,14.582,1005.709,0.001,340.136,0.012,1.195e5,2.5,4.909,0.213,0.426,0
22.725,63.412,63.412,-4.168,4.664,-0.007,0.254,-21.688,1.724e-4,21.688,270,2.093,0.254,45,-2.762e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.202,90,14.588,1005.813,0.001,340.139,0.012,1.193e5,2.5,4.909,0.213,0.426,0
22.938,62.525,62.525,-4.169,4.69,0.007,0.428,-22.139,1.724e-4,22.139,270,2.148,0.428,45,-2.819e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.6,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.329,90,14.594,1005.917,0.001,340.143,0.012,1.195e5,2.5,4.909,0.213,0.426,0
23.151,61.638,61.638,-4.168,4.731,-0.008,0.022,-22.605,1.724e-4,22.605,270,2.238,0.02,45,-2.879e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.598,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.247,90,14.599,1006.021,0.001,340.146,0.012,1.193e5,2.5,4.909,0.213,0.426,0
23.364,60.752,60.752,-4.17,4.735,0.013,0.498,-23.082,1.724e-4,23.082,270,2.243,0.498,45,-2.939e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.6,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.031,90,14.605,1006.125,0.001,340.15,0.012,1.195e5,2.5,4.909,0.213,0.426,0
23.576,59.866,59.866,-4.167,4.683,-0.003,0.416,-23.548,1.724e-4,23.548,270,2.137,0.416,45,-2.999e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.96,90,14.611,1006.229,0.001,340.153,0.012,1.194e5,2.5,4.909,0.213,0.426,0
23.789,58.979,58.979,-4.168,4.644,-0.003,0.304,-23.993,1.724e-4,23.993,270,2.048,0.304,45,-3.055e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.919,90,14.617,1006.333,0.001,340.157,0.012,1.194e5,2.5,4.909,0.213,0.426,0
24.001,58.093,58.093,-4.168,4.616,-0.004,0.011,-24.421,1.724e-4,24.421,270,1.984,0.01,45,-3.11e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.988,90,14.622,1006.437,0.001,340.16,0.012,1.193e5,2.5,4.909,0.213,0.427,0
24.214,57.206,57.206,-4.169,4.618,0.002,0.171,-24.843,1.724e-4,24.843,270,1.986,0.171,45,-3.164e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.059,90,14.628,1006.541,0.001,340.164,0.012,1.194e5,2.5,4.909,0.213,0.427,0
24.427,56.32,56.32,-4.169,4.633,-1.332e-5,0.114,-25.269,1.724e-4,25.269,270,2.022,0.114,45,-3.218e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.974,90,14.634,1006.645,0.001,340.167,0.012,1.194e5,2.5,4.909,0.5,0.427,0
24.927,54.236,54.236,-4.169,4.608,0.004,0.24,-26.266,1.724e-4,26.266,270,1.965,0.24,45,-3.345e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.863,90,14.647,1006.889,0.001,340.175,0.012,1.194e5,2.5,4.909,0.213,0.427,0
25.139,53.35,53.35,-4.168,4.586,-0.001,0.124,-26.678,1.724e-4,26.678,270,1.914,0.124,45,-3.397e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.967,90,14.653,1006.993,0.001,340.179,0.012,1.194e5,2.5,4.909,0.213,0.427,0
25.352,52.464,52.464,-4.168,4.598,0.006,0.343,-27.088,1.724e-4,27.088,270,1.94,0.343,45,-3.45e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.795,90,14.659,1007.097,0.001,340.182,0.012,1.195e5,2.5,4.909,0.213,0.427,0
25.564,51.579,51.579,-4.167,4.566,-6.471e-4,0.298,-27.493,1.724e-4,27.493,270,1.868,0.298,45,-3.501e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.994,90,14.665,1007.201,0.001,340.186,0.012,1.194e5,2.5,4.909,0.213,0.428,0
25.777,50.693,50.693,-4.167,4.592,0.016,0.624,-27.896,1.724e-4,27.896,270,1.931,0.624,45,-3.553e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.601,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.195,90,14.67,1007.305,0.001,340.189,0.012,1.196e5,2.5,4.909,0.213,0.428,0
25.989,49.808,49.808,-4.163,4.647,-0.019,0.031,-28.321,1.724e-4,28.321,270,2.063,0.025,45,-3.607e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.598,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.053,90,14.676,1007.408,0.001,340.193,0.012,1.193e5,2.5,4.909,0.213,0.428,0
26.202,48.922,48.922,-4.167,4.648,0.002,0.143,-28.759,1.724e-4,28.759,270,2.058,0.143,45,-3.662e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.119,90,14.682,1007.512,0.001,340.196,0.012,1.194e5,2.5,4.909,0.212,0.428,0
26.415,48.036,48.036,-4.167,4.661,-2.05e-4,0.023,-29.2,1.724e-4,29.2,270,2.089,0.023,45,-3.719e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.079,90,14.688,1007.616,0.001,340.2,0.012,1.194e5,2.5,4.909,0.212,0.428,0
26.627,47.151,47.151,-4.167,4.659,0.003,0.197,-29.643,1.724e-4,29.643,270,2.084,0.197,45,-3.775e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.167,90,14.694,1007.72,0.001,340.203,0.012,1.194e5,2.5,4.909,0.212,0.428,0
26.839,46.266,46.266,-4.167,4.677,0.001,0.216,-30.09,1.724e-4,30.09,270,2.126,0.216,45,-3.832e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.034,90,14.699,1007.824,0.001,340.207,0.012,1.194e5,2.5,4.909,0.212,0.428,0
27.052,45.38,45.38,-4.166,4.656,-8.613e-4,0.118,-30.537,1.724e-4,30.537,270,2.08,0.117,45,-3.889e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13,90,14.705,1007.928,0.001,340.21,0.012,1.194e5,2.5,4.909,0.212,0.429,0
27.264,44.495,44.495,-4.166,4.668,0.026,0.711,-30.981,1.724e-4,30.981,270,2.105,0.71,45,-3.945e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.602,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.804,90,14.711,1008.031,0.001,340.214,0.012,1.197e5,2.5,4.909,0.212,0.429,0
27.477,43.611,43.611,-4.161,4.597,-0.009,0.557,-31.412,1.724e-4,31.412,270,1.954,0.557,45,-4e-4,NaN,NaN,NaN,NaN,49.25,89.999,61.059,12.9,9.634e-4,9.871e-6,9.806,0,24.09,-9.636,0,0,0.599,115.2,0,115.2,0,115.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.717,90,14.717,1008.135,0.001,340.217,0.012,1.195e5,2.5,4.909,0.213,0.429,0
